208.84435292839288	0.9703464284391411	115.0	19.0	27.0	32.0	37.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	3.0	1.0	3.0	1.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	1.0	3.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	3.0	0.0	4.0	0.0	1.0	0.0	4.0	1.0	3.0	2.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0	4.0	3.0	1.0	0.0	3.0	1.0	1.0	1.0	2.0	4.0	2.0	4.0	2.0	4.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	3.0	2.0	0.998

253.80666791101888	0.9820842849759454	131.0	27.0	33.0	38.0	33.0	1.0	0.0	1.0	3.0	2.0	3.0	1.0	0.0	1.0	1.0	4.0	2.0	0.0	2.0	0.0	1.0	0.0	3.0	2.0	1.0	2.0	4.0	3.0	0.0	2.0	4.0	0.0	2.0	0.0	1.0	4.0	1.0	1.0	3.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	3.0	0.0	2.0	4.0	2.0	2.0	3.0	2.0	1.0	4.0	3.0	0.0	2.0	4.0	1.0	0.0	3.0	1.0	3.0	3.0	0.0	3.0	1.0	1.0	2.0	2.0	2.0	4.0	1.0	2.0	0.0	2.0	3.0	0.0	0.998

230.28885531240502	0.9684134752200748	117.0	32.0	22.0	27.0	36.0	1.0	1.0	4.0	2.0	2.0	0.0	2.0	0.0	1.0	3.0	2.0	3.0	2.0	3.0	0.0	1.0	1.0	1.0	3.0	2.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	4.0	2.0	1.0	4.0	1.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	2.0	2.0	2.0	4.0	1.0	1.0	3.0	4.0	0.0	3.0	1.0	0.0	4.0	1.0	3.0	4.0	2.0	0.0	1.0	0.0	0.998

211.3141447796592	0.9761645012191649	108.0	24.0	30.0	21.0	33.0	0.0	3.0	1.0	1.0	0.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	3.0	0.0	1.0	1.0	0.0	3.0	4.0	2.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0	2.0	2.0	3.0	1.0	0.0	2.0	1.0	4.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	4.0	3.0	1.0	3.0	2.0	0.0	1.0	1.0	4.0	1.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	2.0	0.998

202.51847545745926	0.9820371302706418	108.0	23.0	23.0	27.0	35.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	0.0	2.0	2.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	1.0	2.0	0.0	2.0	0.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	3.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	1.0	2.0	0.0	2.0	2.0	3.0	1.0	4.0	3.0	2.0	0.0	1.0	3.0	0.998

